,crime,cuadrante,difference,end_period1,end_period2,period1_count,period2_count,population,sector,start_period1,start_period2
9481,ROBO A REPARTIDOR S.V.,N-1.3.7,0,2020-05,2021-05,0,0,5652.0,TICOMAN,2019-06,2020-06
9482,ROBO A REPARTIDOR S.V.,N-1.3.8,0,2020-05,2021-05,1,1,9672.0,TICOMAN,2019-06,2020-06
9483,ROBO A REPARTIDOR S.V.,N-1.3.9,-4,2020-05,2021-05,6,2,5479.0,TICOMAN,2019-06,2020-06
9484,ROBO A REPARTIDOR S.V.,N-1.4.1,-2,2020-05,2021-05,2,0,6526.0,TEPEYAC,2019-06,2020-06
9485,ROBO A REPARTIDOR S.V.,N-1.4.2,-1,2020-05,2021-05,1,0,4412.0,TEPEYAC,2019-06,2020-06
9486,ROBO A REPARTIDOR S.V.,N-1.4.3,1,2020-05,2021-05,0,1,9609.0,TEPEYAC,2019-06,2020-06
9487,ROBO A REPARTIDOR S.V.,N-1.4.4,-2,2020-05,2021-05,2,0,9176.0,TEPEYAC,2019-06,2020-06
9488,ROBO A REPARTIDOR S.V.,N-1.4.5,0,2020-05,2021-05,0,0,3975.0,TEPEYAC,2019-06,2020-06
9489,ROBO A REPARTIDOR S.V.,N-1.4.6,0,2020-05,2021-05,0,0,9435.0,TEPEYAC,2019-06,2020-06
9490,ROBO A REPARTIDOR S.V.,N-1.4.7,0,2020-05,2021-05,0,0,8722.0,TEPEYAC,2019-06,2020-06
9491,ROBO A REPARTIDOR S.V.,N-1.4.8,1,2020-05,2021-05,0,1,9420.0,TEPEYAC,2019-06,2020-06
9492,ROBO A REPARTIDOR S.V.,N-1.4.9,-1,2020-05,2021-05,1,0,8503.0,TEPEYAC,2019-06,2020-06
9493,ROBO A REPARTIDOR S.V.,N-2.1.1,0,2020-05,2021-05,2,2,30506.0,ARAGON,2019-06,2020-06
9494,ROBO A REPARTIDOR S.V.,N-2.1.2,0,2020-05,2021-05,0,0,14445.0,ARAGON,2019-06,2020-06
9495,ROBO A REPARTIDOR S.V.,N-2.1.3,0,2020-05,2021-05,0,0,10785.0,ARAGON,2019-06,2020-06
9496,ROBO A REPARTIDOR S.V.,N-2.1.4,-1,2020-05,2021-05,1,0,13015.0,ARAGON,2019-06,2020-06
9497,ROBO A REPARTIDOR S.V.,N-2.1.5,-1,2020-05,2021-05,1,0,12995.0,ARAGON,2019-06,2020-06
9498,ROBO A REPARTIDOR S.V.,N-2.1.6,0,2020-05,2021-05,0,0,14858.0,ARAGON,2019-06,2020-06
9499,ROBO A REPARTIDOR S.V.,N-2.1.7,-1,2020-05,2021-05,1,0,11016.0,ARAGON,2019-06,2020-06
9500,ROBO A REPARTIDOR S.V.,N-2.1.8,0,2020-05,2021-05,0,0,13596.0,ARAGON,2019-06,2020-06
9501,ROBO A REPARTIDOR S.V.,N-2.1.9,1,2020-05,2021-05,0,1,26049.0,ARAGON,2019-06,2020-06
9502,ROBO A REPARTIDOR S.V.,N-2.2.1,1,2020-05,2021-05,0,1,1833.0,CUCHILLA,2019-06,2020-06
9503,ROBO A REPARTIDOR S.V.,N-2.2.2,-1,2020-05,2021-05,1,0,4540.0,CUCHILLA,2019-06,2020-06
9504,ROBO A REPARTIDOR S.V.,N-2.2.3,-1,2020-05,2021-05,1,0,14307.0,CUCHILLA,2019-06,2020-06
9505,ROBO A REPARTIDOR S.V.,N-2.2.4,0,2020-05,2021-05,1,1,20511.0,CUCHILLA,2019-06,2020-06
9506,ROBO A REPARTIDOR S.V.,N-2.2.5,2,2020-05,2021-05,0,2,11127.0,CUCHILLA,2019-06,2020-06
9507,ROBO A REPARTIDOR S.V.,N-2.2.6,0,2020-05,2021-05,0,0,10725.0,CUCHILLA,2019-06,2020-06
9508,ROBO A REPARTIDOR S.V.,N-2.2.7,0,2020-05,2021-05,0,0,14550.0,CUCHILLA,2019-06,2020-06
9509,ROBO A REPARTIDOR S.V.,N-2.2.8,-1,2020-05,2021-05,1,0,16109.0,CUCHILLA,2019-06,2020-06
9510,ROBO A REPARTIDOR S.V.,N-2.3.1,-1,2020-05,2021-05,2,1,14928.0,PRADERA,2019-06,2020-06
9511,ROBO A REPARTIDOR S.V.,N-2.3.10,-1,2020-05,2021-05,1,0,12054.0,PRADERA,2019-06,2020-06
9512,ROBO A REPARTIDOR S.V.,N-2.3.11,-2,2020-05,2021-05,2,0,19534.0,PRADERA,2019-06,2020-06
9513,ROBO A REPARTIDOR S.V.,N-2.3.2,0,2020-05,2021-05,0,0,14185.0,PRADERA,2019-06,2020-06
9514,ROBO A REPARTIDOR S.V.,N-2.3.3,-1,2020-05,2021-05,2,1,16158.0,PRADERA,2019-06,2020-06
9515,ROBO A REPARTIDOR S.V.,N-2.3.4,0,2020-05,2021-05,0,0,11936.0,PRADERA,2019-06,2020-06
9516,ROBO A REPARTIDOR S.V.,N-2.3.5,1,2020-05,2021-05,0,1,15008.0,PRADERA,2019-06,2020-06
9517,ROBO A REPARTIDOR S.V.,N-2.3.6,1,2020-05,2021-05,0,1,23998.0,PRADERA,2019-06,2020-06
9518,ROBO A REPARTIDOR S.V.,N-2.3.7,1,2020-05,2021-05,0,1,36217.0,PRADERA,2019-06,2020-06
9519,ROBO A REPARTIDOR S.V.,N-2.3.8,0,2020-05,2021-05,0,0,21034.0,PRADERA,2019-06,2020-06
9520,ROBO A REPARTIDOR S.V.,N-2.3.9,-2,2020-05,2021-05,2,0,22556.0,PRADERA,2019-06,2020-06
9521,ROBO A REPARTIDOR S.V.,N-2.4.1,1,2020-05,2021-05,0,1,11018.0,QUIROGA,2019-06,2020-06
9522,ROBO A REPARTIDOR S.V.,N-2.4.10,-1,2020-05,2021-05,1,0,15962.0,QUIROGA,2019-06,2020-06
9523,ROBO A REPARTIDOR S.V.,N-2.4.2,0,2020-05,2021-05,0,0,9456.0,QUIROGA,2019-06,2020-06
9524,ROBO A REPARTIDOR S.V.,N-2.4.3,1,2020-05,2021-05,0,1,15138.0,QUIROGA,2019-06,2020-06
9525,ROBO A REPARTIDOR S.V.,N-2.4.4,1,2020-05,2021-05,0,1,20536.0,QUIROGA,2019-06,2020-06
9526,ROBO A REPARTIDOR S.V.,N-2.4.5,-1,2020-05,2021-05,1,0,18305.0,QUIROGA,2019-06,2020-06
9527,ROBO A REPARTIDOR S.V.,N-2.4.6,0,2020-05,2021-05,0,0,30408.0,QUIROGA,2019-06,2020-06
9528,ROBO A REPARTIDOR S.V.,N-2.4.7,1,2020-05,2021-05,0,1,3200.0,QUIROGA,2019-06,2020-06
9529,ROBO A REPARTIDOR S.V.,N-2.4.8,-4,2020-05,2021-05,4,0,14356.0,QUIROGA,2019-06,2020-06
9530,ROBO A REPARTIDOR S.V.,N-2.4.9,0,2020-05,2021-05,0,0,13509.0,QUIROGA,2019-06,2020-06
9531,ROBO A REPARTIDOR S.V.,N-3.1.1,2,2020-05,2021-05,0,2,13255.0,IZTACCIHUATL,2019-06,2020-06
9532,ROBO A REPARTIDOR S.V.,N-3.1.2,-1,2020-05,2021-05,2,1,11590.0,IZTACCIHUATL,2019-06,2020-06
9533,ROBO A REPARTIDOR S.V.,N-3.1.3,0,2020-05,2021-05,0,0,13750.0,IZTACCIHUATL,2019-06,2020-06
9534,ROBO A REPARTIDOR S.V.,N-3.1.4,-1,2020-05,2021-05,1,0,4650.0,IZTACCIHUATL,2019-06,2020-06
9535,ROBO A REPARTIDOR S.V.,N-3.1.5,-1,2020-05,2021-05,1,0,6083.0,IZTACCIHUATL,2019-06,2020-06
9536,ROBO A REPARTIDOR S.V.,N-3.1.6,1,2020-05,2021-05,0,1,16512.0,IZTACCIHUATL,2019-06,2020-06
9537,ROBO A REPARTIDOR S.V.,N-3.1.7,1,2020-05,2021-05,0,1,13928.0,IZTACCIHUATL,2019-06,2020-06
9538,ROBO A REPARTIDOR S.V.,N-3.1.8,0,2020-05,2021-05,1,1,16877.0,IZTACCIHUATL,2019-06,2020-06
9539,ROBO A REPARTIDOR S.V.,N-3.1.9,2,2020-05,2021-05,1,3,13380.0,IZTACCIHUATL,2019-06,2020-06
9540,ROBO A REPARTIDOR S.V.,N-3.2.1,1,2020-05,2021-05,0,1,7668.0,PANTITLAN,2019-06,2020-06
9541,ROBO A REPARTIDOR S.V.,N-3.2.10,3,2020-05,2021-05,1,4,6185.0,PANTITLAN,2019-06,2020-06
9542,ROBO A REPARTIDOR S.V.,N-3.2.11,0,2020-05,2021-05,0,0,7219.0,PANTITLAN,2019-06,2020-06
9543,ROBO A REPARTIDOR S.V.,N-3.2.12,0,2020-05,2021-05,0,0,9907.0,PANTITLAN,2019-06,2020-06
9544,ROBO A REPARTIDOR S.V.,N-3.2.13,-1,2020-05,2021-05,2,1,9386.0,PANTITLAN,2019-06,2020-06
9545,ROBO A REPARTIDOR S.V.,N-3.2.14,0,2020-05,2021-05,0,0,11567.0,PANTITLAN,2019-06,2020-06
9546,ROBO A REPARTIDOR S.V.,N-3.2.15,-1,2020-05,2021-05,1,0,11894.0,PANTITLAN,2019-06,2020-06
9547,ROBO A REPARTIDOR S.V.,N-3.2.16,0,2020-05,2021-05,0,0,10457.0,PANTITLAN,2019-06,2020-06
9548,ROBO A REPARTIDOR S.V.,N-3.2.2,5,2020-05,2021-05,1,6,13284.0,PANTITLAN,2019-06,2020-06
9549,ROBO A REPARTIDOR S.V.,N-3.2.3,0,2020-05,2021-05,2,2,7691.0,PANTITLAN,2019-06,2020-06
9550,ROBO A REPARTIDOR S.V.,N-3.2.4,-2,2020-05,2021-05,2,0,12225.0,PANTITLAN,2019-06,2020-06
9551,ROBO A REPARTIDOR S.V.,N-3.2.5,-1,2020-05,2021-05,1,0,9220.0,PANTITLAN,2019-06,2020-06
9552,ROBO A REPARTIDOR S.V.,N-3.2.6,7,2020-05,2021-05,7,14,10620.0,PANTITLAN,2019-06,2020-06
9553,ROBO A REPARTIDOR S.V.,N-3.2.7,0,2020-05,2021-05,0,0,5990.0,PANTITLAN,2019-06,2020-06
9554,ROBO A REPARTIDOR S.V.,N-3.2.8,0,2020-05,2021-05,0,0,7776.0,PANTITLAN,2019-06,2020-06
9555,ROBO A REPARTIDOR S.V.,N-3.2.9,2,2020-05,2021-05,0,2,9209.0,PANTITLAN,2019-06,2020-06
9556,ROBO A REPARTIDOR S.V.,N-3.3.1,1,2020-05,2021-05,0,1,7226.0,TLACOTAL,2019-06,2020-06
9557,ROBO A REPARTIDOR S.V.,N-3.3.10,-2,2020-05,2021-05,3,1,15248.0,TLACOTAL,2019-06,2020-06
9558,ROBO A REPARTIDOR S.V.,N-3.3.11,1,2020-05,2021-05,0,1,18332.0,TLACOTAL,2019-06,2020-06
9559,ROBO A REPARTIDOR S.V.,N-3.3.12,0,2020-05,2021-05,0,0,9000.0,TLACOTAL,2019-06,2020-06
9560,ROBO A REPARTIDOR S.V.,N-3.3.2,0,2020-05,2021-05,0,0,2380.0,TLACOTAL,2019-06,2020-06
9561,ROBO A REPARTIDOR S.V.,N-3.3.3,-1,2020-05,2021-05,1,0,2806.0,TLACOTAL,2019-06,2020-06
9562,ROBO A REPARTIDOR S.V.,N-3.3.4,0,2020-05,2021-05,0,0,8866.0,TLACOTAL,2019-06,2020-06
9563,ROBO A REPARTIDOR S.V.,N-3.3.5,0,2020-05,2021-05,0,0,9789.0,TLACOTAL,2019-06,2020-06
9564,ROBO A REPARTIDOR S.V.,N-3.3.6,0,2020-05,2021-05,1,1,13721.0,TLACOTAL,2019-06,2020-06
9565,ROBO A REPARTIDOR S.V.,N-3.3.7,-1,2020-05,2021-05,1,0,18974.0,TLACOTAL,2019-06,2020-06
9566,ROBO A REPARTIDOR S.V.,N-3.3.8,0,2020-05,2021-05,0,0,8760.0,TLACOTAL,2019-06,2020-06
9567,ROBO A REPARTIDOR S.V.,N-3.3.9,-1,2020-05,2021-05,2,1,8901.0,TLACOTAL,2019-06,2020-06
9568,ROBO A REPARTIDOR S.V.,N-4.2.1,-3,2020-05,2021-05,4,1,16811.0,ARENAL,2019-06,2020-06
9569,ROBO A REPARTIDOR S.V.,N-4.2.2,0,2020-05,2021-05,0,0,22309.0,ARENAL,2019-06,2020-06
9570,ROBO A REPARTIDOR S.V.,N-4.2.3,1,2020-05,2021-05,0,1,10250.0,ARENAL,2019-06,2020-06
9571,ROBO A REPARTIDOR S.V.,N-4.2.4,1,2020-05,2021-05,1,2,9589.0,ARENAL,2019-06,2020-06
9572,ROBO A REPARTIDOR S.V.,N-4.2.5,0,2020-05,2021-05,0,0,6618.0,ARENAL,2019-06,2020-06
9573,ROBO A REPARTIDOR S.V.,N-4.2.6,0,2020-05,2021-05,0,0,4837.0,ARENAL,2019-06,2020-06
9574,ROBO A REPARTIDOR S.V.,N-4.2.7,0,2020-05,2021-05,0,0,6508.0,ARENAL,2019-06,2020-06
9575,ROBO A REPARTIDOR S.V.,N-4.3.1,-2,2020-05,2021-05,2,0,9916.0,MERCED-BALBUENA,2019-06,2020-06
9576,ROBO A REPARTIDOR S.V.,N-4.3.10,-1,2020-05,2021-05,1,0,9749.0,MERCED-BALBUENA,2019-06,2020-06
9577,ROBO A REPARTIDOR S.V.,N-4.3.11,0,2020-05,2021-05,0,0,12330.0,MERCED-BALBUENA,2019-06,2020-06
9578,ROBO A REPARTIDOR S.V.,N-4.3.2,1,2020-05,2021-05,0,1,6463.0,MERCED-BALBUENA,2019-06,2020-06
9579,ROBO A REPARTIDOR S.V.,N-4.3.3,0,2020-05,2021-05,0,0,10015.0,MERCED-BALBUENA,2019-06,2020-06
9580,ROBO A REPARTIDOR S.V.,N-4.3.4,0,2020-05,2021-05,0,0,7676.0,MERCED-BALBUENA,2019-06,2020-06
9581,ROBO A REPARTIDOR S.V.,N-4.3.5,-1,2020-05,2021-05,1,0,10187.0,MERCED-BALBUENA,2019-06,2020-06
9582,ROBO A REPARTIDOR S.V.,N-4.3.6,0,2020-05,2021-05,0,0,9859.0,MERCED-BALBUENA,2019-06,2020-06
9583,ROBO A REPARTIDOR S.V.,N-4.3.7,0,2020-05,2021-05,0,0,6238.0,MERCED-BALBUENA,2019-06,2020-06
9584,ROBO A REPARTIDOR S.V.,N-4.3.8,0,2020-05,2021-05,0,0,5309.0,MERCED-BALBUENA,2019-06,2020-06
9585,ROBO A REPARTIDOR S.V.,N-4.3.9,-2,2020-05,2021-05,2,0,9195.0,MERCED-BALBUENA,2019-06,2020-06
9586,ROBO A REPARTIDOR S.V.,N-4.4.1,0,2020-05,2021-05,6,6,5774.0,CONGRESO,2019-06,2020-06
9587,ROBO A REPARTIDOR S.V.,N-4.4.2,1,2020-05,2021-05,2,3,6313.0,CONGRESO,2019-06,2020-06
9588,ROBO A REPARTIDOR S.V.,N-4.4.3,-2,2020-05,2021-05,2,0,12135.0,CONGRESO,2019-06,2020-06
9589,ROBO A REPARTIDOR S.V.,N-4.4.4,0,2020-05,2021-05,0,0,1869.0,CONGRESO,2019-06,2020-06
9590,ROBO A REPARTIDOR S.V.,N-4.4.5,0,2020-05,2021-05,0,0,9.0,CONGRESO,2019-06,2020-06
9591,ROBO A REPARTIDOR S.V.,N-4.4.6,0,2020-05,2021-05,0,0,7687.0,CONGRESO,2019-06,2020-06
9592,ROBO A REPARTIDOR S.V.,N-4.5.1,-1,2020-05,2021-05,1,0,14443.0,CONSULADO,2019-06,2020-06
9593,ROBO A REPARTIDOR S.V.,N-4.5.2,2,2020-05,2021-05,2,4,11376.0,CONSULADO,2019-06,2020-06
9594,ROBO A REPARTIDOR S.V.,N-4.5.3,0,2020-05,2021-05,0,0,7190.0,CONSULADO,2019-06,2020-06
9595,ROBO A REPARTIDOR S.V.,N-4.5.4,-1,2020-05,2021-05,2,1,15715.0,CONSULADO,2019-06,2020-06
9596,ROBO A REPARTIDOR S.V.,N-4.5.5,-1,2020-05,2021-05,1,0,10433.0,CONSULADO,2019-06,2020-06
9597,ROBO A REPARTIDOR S.V.,N-4.5.6,0,2020-05,2021-05,0,0,4480.0,CONSULADO,2019-06,2020-06
9598,ROBO A REPARTIDOR S.V.,N-4.5.7,1,2020-05,2021-05,0,1,4060.0,CONSULADO,2019-06,2020-06
9599,ROBO A REPARTIDOR S.V.,N-4.6.1,1,2020-05,2021-05,0,1,4767.0,MOCTEZUMA,2019-06,2020-06
9600,ROBO A REPARTIDOR S.V.,N-4.6.10,0,2020-05,2021-05,0,0,10240.0,MOCTEZUMA,2019-06,2020-06
9601,ROBO A REPARTIDOR S.V.,N-4.6.11,0,2020-05,2021-05,0,0,8265.0,MOCTEZUMA,2019-06,2020-06
9602,ROBO A REPARTIDOR S.V.,N-4.6.12,0,2020-05,2021-05,0,0,6197.0,MOCTEZUMA,2019-06,2020-06
9603,ROBO A REPARTIDOR S.V.,N-4.6.13,1,2020-05,2021-05,0,1,8418.0,MOCTEZUMA,2019-06,2020-06
9604,ROBO A REPARTIDOR S.V.,N-4.6.14,-1,2020-05,2021-05,2,1,10938.0,MOCTEZUMA,2019-06,2020-06
9605,ROBO A REPARTIDOR S.V.,N-4.6.2,-1,2020-05,2021-05,2,1,8852.0,MOCTEZUMA,2019-06,2020-06
9606,ROBO A REPARTIDOR S.V.,N-4.6.3,0,2020-05,2021-05,1,1,6962.0,MOCTEZUMA,2019-06,2020-06
9607,ROBO A REPARTIDOR S.V.,N-4.6.4,0,2020-05,2021-05,0,0,7648.0,MOCTEZUMA,2019-06,2020-06
9608,ROBO A REPARTIDOR S.V.,N-4.6.5,0,2020-05,2021-05,0,0,11633.0,MOCTEZUMA,2019-06,2020-06
9609,ROBO A REPARTIDOR S.V.,N-4.6.6,1,2020-05,2021-05,1,2,10409.0,MOCTEZUMA,2019-06,2020-06
9610,ROBO A REPARTIDOR S.V.,N-4.6.7,1,2020-05,2021-05,0,1,10090.0,MOCTEZUMA,2019-06,2020-06
9611,ROBO A REPARTIDOR S.V.,N-4.6.8,0,2020-05,2021-05,0,0,4838.0,MOCTEZUMA,2019-06,2020-06
9612,ROBO A REPARTIDOR S.V.,N-4.6.9,0,2020-05,2021-05,0,0,12102.0,MOCTEZUMA,2019-06,2020-06
9613,ROBO A REPARTIDOR S.V.,N-4.7.1,0,2020-05,2021-05,0,0,6001.0,ZARAGOZA,2019-06,2020-06
9614,ROBO A REPARTIDOR S.V.,N-4.7.2,0,2020-05,2021-05,0,0,8502.0,ZARAGOZA,2019-06,2020-06
9615,ROBO A REPARTIDOR S.V.,N-4.7.3,-2,2020-05,2021-05,2,0,7692.0,ZARAGOZA,2019-06,2020-06
9616,ROBO A REPARTIDOR S.V.,N-4.7.4,0,2020-05,2021-05,0,0,5388.0,ZARAGOZA,2019-06,2020-06
9617,ROBO A REPARTIDOR S.V.,N-4.7.5,0,2020-05,2021-05,0,0,1740.0,ZARAGOZA,2019-06,2020-06
9618,ROBO A REPARTIDOR S.V.,N-4.7.6,0,2020-05,2021-05,0,0,4953.0,ZARAGOZA,2019-06,2020-06
9619,ROBO A REPARTIDOR S.V.,(NO ESPECIFICADO),-4,2020-05,2021-05,18,14,,NO ESPECIFICADO,2019-06,2020-06
9620,ROBO A REPARTIDOR S.V.,O-1.1.1,-20,2020-05,2021-05,21,1,0.0,ABASTO-REFORMA,2019-06,2020-06
9621,ROBO A REPARTIDOR S.V.,O-1.1.2,-14,2020-05,2021-05,21,7,0.0,ABASTO-REFORMA,2019-06,2020-06
9622,ROBO A REPARTIDOR S.V.,O-1.1.3,-19,2020-05,2021-05,22,3,0.0,ABASTO-REFORMA,2019-06,2020-06
9623,ROBO A REPARTIDOR S.V.,O-1.1.4,-5,2020-05,2021-05,7,2,0.0,ABASTO-REFORMA,2019-06,2020-06
9624,ROBO A REPARTIDOR S.V.,O-1.2.1,0,2020-05,2021-05,1,1,7403.0,ABASTO-REFORMA,2019-06,2020-06
9625,ROBO A REPARTIDOR S.V.,O-1.2.10,0,2020-05,2021-05,0,0,8475.0,ABASTO-REFORMA,2019-06,2020-06
9626,ROBO A REPARTIDOR S.V.,O-1.2.11,0,2020-05,2021-05,0,0,5905.0,ABASTO-REFORMA,2019-06,2020-06
9627,ROBO A REPARTIDOR S.V.,O-1.2.12,0,2020-05,2021-05,0,0,10610.0,ABASTO-REFORMA,2019-06,2020-06
9628,ROBO A REPARTIDOR S.V.,O-1.2.13,0,2020-05,2021-05,0,0,12248.0,ABASTO-REFORMA,2019-06,2020-06
9629,ROBO A REPARTIDOR S.V.,O-1.2.14,2,2020-05,2021-05,6,8,15435.0,ABASTO-REFORMA,2019-06,2020-06
9630,ROBO A REPARTIDOR S.V.,O-1.2.15,-1,2020-05,2021-05,4,3,12150.0,ABASTO-REFORMA,2019-06,2020-06
9631,ROBO A REPARTIDOR S.V.,O-1.2.16,0,2020-05,2021-05,3,3,7962.0,ABASTO-REFORMA,2019-06,2020-06
9632,ROBO A REPARTIDOR S.V.,O-1.2.17,3,2020-05,2021-05,0,3,22143.0,ABASTO-REFORMA,2019-06,2020-06
9633,ROBO A REPARTIDOR S.V.,O-1.2.18,-6,2020-05,2021-05,10,4,418.0,ABASTO-REFORMA,2019-06,2020-06
9634,ROBO A REPARTIDOR S.V.,O-1.2.2,2,2020-05,2021-05,0,2,2380.0,ABASTO-REFORMA,2019-06,2020-06
9635,ROBO A REPARTIDOR S.V.,O-1.2.3,-2,2020-05,2021-05,2,0,9597.0,ABASTO-REFORMA,2019-06,2020-06
9636,ROBO A REPARTIDOR S.V.,O-1.2.4,2,2020-05,2021-05,0,2,7254.0,ABASTO-REFORMA,2019-06,2020-06
9637,ROBO A REPARTIDOR S.V.,O-1.2.5,0,2020-05,2021-05,0,0,9469.0,ABASTO-REFORMA,2019-06,2020-06
9638,ROBO A REPARTIDOR S.V.,O-1.2.6,1,2020-05,2021-05,0,1,11383.0,ABASTO-REFORMA,2019-06,2020-06
9639,ROBO A REPARTIDOR S.V.,O-1.2.7,2,2020-05,2021-05,0,2,8860.0,ABASTO-REFORMA,2019-06,2020-06
9640,ROBO A REPARTIDOR S.V.,O-1.2.8,0,2020-05,2021-05,1,1,13305.0,ABASTO-REFORMA,2019-06,2020-06
9641,ROBO A REPARTIDOR S.V.,O-1.2.9,0,2020-05,2021-05,0,0,6085.0,ABASTO-REFORMA,2019-06,2020-06
9642,ROBO A REPARTIDOR S.V.,O-1.3.1,-1,2020-05,2021-05,1,0,12653.0,CHURUBUSCO,2019-06,2020-06
9643,ROBO A REPARTIDOR S.V.,O-1.3.10,-1,2020-05,2021-05,1,0,13900.0,CHURUBUSCO,2019-06,2020-06
9644,ROBO A REPARTIDOR S.V.,O-1.3.11,0,2020-05,2021-05,0,0,6945.0,CHURUBUSCO,2019-06,2020-06
9645,ROBO A REPARTIDOR S.V.,O-1.3.12,0,2020-05,2021-05,1,1,7303.0,CHURUBUSCO,2019-06,2020-06
9646,ROBO A REPARTIDOR S.V.,O-1.3.2,-3,2020-05,2021-05,4,1,13673.0,CHURUBUSCO,2019-06,2020-06
9647,ROBO A REPARTIDOR S.V.,O-1.3.3,0,2020-05,2021-05,0,0,13505.0,CHURUBUSCO,2019-06,2020-06
9648,ROBO A REPARTIDOR S.V.,O-1.3.4,-2,2020-05,2021-05,2,0,5356.0,CHURUBUSCO,2019-06,2020-06
9649,ROBO A REPARTIDOR S.V.,O-1.3.5,0,2020-05,2021-05,0,0,10622.0,CHURUBUSCO,2019-06,2020-06
9650,ROBO A REPARTIDOR S.V.,O-1.3.6,0,2020-05,2021-05,0,0,4388.0,CHURUBUSCO,2019-06,2020-06
9651,ROBO A REPARTIDOR S.V.,O-1.3.7,0,2020-05,2021-05,0,0,8893.0,CHURUBUSCO,2019-06,2020-06
9652,ROBO A REPARTIDOR S.V.,O-1.3.8,0,2020-05,2021-05,1,1,9964.0,CHURUBUSCO,2019-06,2020-06
9653,ROBO A REPARTIDOR S.V.,O-1.3.9,-1,2020-05,2021-05,1,0,10795.0,CHURUBUSCO,2019-06,2020-06
9654,ROBO A REPARTIDOR S.V.,O-1.4.1,-2,2020-05,2021-05,3,1,22009.0,ESTRELLA,2019-06,2020-06
9655,ROBO A REPARTIDOR S.V.,O-1.4.2,0,2020-05,2021-05,1,1,14818.0,ESTRELLA,2019-06,2020-06
9656,ROBO A REPARTIDOR S.V.,O-1.4.3,-2,2020-05,2021-05,2,0,32788.0,ESTRELLA,2019-06,2020-06
9657,ROBO A REPARTIDOR S.V.,O-1.4.4,0,2020-05,2021-05,0,0,29731.0,ESTRELLA,2019-06,2020-06
9658,ROBO A REPARTIDOR S.V.,O-1.4.5,1,2020-05,2021-05,0,1,17803.0,ESTRELLA,2019-06,2020-06
9659,ROBO A REPARTIDOR S.V.,O-1.4.6,1,2020-05,2021-05,0,1,17103.0,ESTRELLA,2019-06,2020-06
9660,ROBO A REPARTIDOR S.V.,O-1.4.7,0,2020-05,2021-05,0,0,9247.0,ESTRELLA,2019-06,2020-06
9661,ROBO A REPARTIDOR S.V.,O-1.4.8,-1,2020-05,2021-05,1,0,15325.0,ESTRELLA,2019-06,2020-06
9662,ROBO A REPARTIDOR S.V.,O-1.4.9,1,2020-05,2021-05,0,1,19001.0,ESTRELLA,2019-06,2020-06
9663,ROBO A REPARTIDOR S.V.,O-1.5.1,0,2020-05,2021-05,1,1,16857.0,GRANJAS,2019-06,2020-06
9664,ROBO A REPARTIDOR S.V.,O-1.5.10,0,2020-05,2021-05,0,0,6638.0,GRANJAS,2019-06,2020-06
9665,ROBO A REPARTIDOR S.V.,O-1.5.11,0,2020-05,2021-05,0,0,3592.0,GRANJAS,2019-06,2020-06
9666,ROBO A REPARTIDOR S.V.,O-1.5.12,2,2020-05,2021-05,0,2,3240.0,GRANJAS,2019-06,2020-06
9667,ROBO A REPARTIDOR S.V.,O-1.5.2,-2,2020-05,2021-05,2,0,7395.0,GRANJAS,2019-06,2020-06
9668,ROBO A REPARTIDOR S.V.,O-1.5.3,0,2020-05,2021-05,0,0,19129.0,GRANJAS,2019-06,2020-06
9669,ROBO A REPARTIDOR S.V.,O-1.5.4,-1,2020-05,2021-05,1,0,6208.0,GRANJAS,2019-06,2020-06
9670,ROBO A REPARTIDOR S.V.,O-1.5.5,0,2020-05,2021-05,0,0,6338.0,GRANJAS,2019-06,2020-06
9671,ROBO A REPARTIDOR S.V.,O-1.5.6,0,2020-05,2021-05,0,0,7524.0,GRANJAS,2019-06,2020-06
9672,ROBO A REPARTIDOR S.V.,O-1.5.7,0,2020-05,2021-05,0,0,5440.0,GRANJAS,2019-06,2020-06
9673,ROBO A REPARTIDOR S.V.,O-1.5.8,1,2020-05,2021-05,0,1,8943.0,GRANJAS,2019-06,2020-06
9674,ROBO A REPARTIDOR S.V.,O-1.5.9,-1,2020-05,2021-05,1,0,4382.0,GRANJAS,2019-06,2020-06
9675,ROBO A REPARTIDOR S.V.,O-2.1.1,-1,2020-05,2021-05,5,4,2497.0,OASIS,2019-06,2020-06
9676,ROBO A REPARTIDOR S.V.,O-2.1.10,-7,2020-05,2021-05,7,0,24085.0,OASIS,2019-06,2020-06
9677,ROBO A REPARTIDOR S.V.,O-2.1.11,0,2020-05,2021-05,0,0,1621.0,OASIS,2019-06,2020-06
9678,ROBO A REPARTIDOR S.V.,O-2.1.12,-1,2020-05,2021-05,1,0,9419.0,OASIS,2019-06,2020-06
9679,ROBO A REPARTIDOR S.V.,O-2.1.13,-7,2020-05,2021-05,7,0,20275.0,OASIS,2019-06,2020-06
9680,ROBO A REPARTIDOR S.V.,O-2.1.14,-1,2020-05,2021-05,2,1,9930.0,OASIS,2019-06,2020-06
9681,ROBO A REPARTIDOR S.V.,O-2.1.15,-4,2020-05,2021-05,5,1,16779.0,OASIS,2019-06,2020-06
9682,ROBO A REPARTIDOR S.V.,O-2.1.16,0,2020-05,2021-05,1,1,7103.0,OASIS,2019-06,2020-06
