,count,crime,end_date,population,sector,start_date
596,2,ROBO A CUENTAHABIENTE C.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
597,2,ROBO A CUENTAHABIENTE C.V.,2021-05,65669.0,COYOACAN,2020-06
598,1,ROBO A CUENTAHABIENTE C.V.,2021-05,101270.0,CUAJIMALPA,2020-06
599,5,ROBO A CUENTAHABIENTE C.V.,2021-05,280497.0,CUAUTEPEC,2020-06
600,3,ROBO A CUENTAHABIENTE C.V.,2021-05,93702.0,CUCHILLA,2020-06
601,4,ROBO A CUENTAHABIENTE C.V.,2021-05,70802.0,CUITLAHUAC,2020-06
602,2,ROBO A CUENTAHABIENTE C.V.,2021-05,150082.0,CULHUACAN,2020-06
603,2,ROBO A CUENTAHABIENTE C.V.,2021-05,83772.0,DEL VALLE,2020-06
604,3,ROBO A CUENTAHABIENTE C.V.,2021-05,94133.0,DINAMO,2020-06
605,0,ROBO A CUENTAHABIENTE C.V.,2021-05,80579.0,EL YAQUI,2020-06
606,6,ROBO A CUENTAHABIENTE C.V.,2021-05,177825.0,ESTRELLA,2020-06
607,2,ROBO A CUENTAHABIENTE C.V.,2021-05,187026.0,FUENTE,2020-06
608,3,ROBO A CUENTAHABIENTE C.V.,2021-05,95686.0,GRANJAS,2020-06
609,2,ROBO A CUENTAHABIENTE C.V.,2021-05,136444.0,HORMIGA,2020-06
610,8,ROBO A CUENTAHABIENTE C.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
611,5,ROBO A CUENTAHABIENTE C.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
612,1,ROBO A CUENTAHABIENTE C.V.,2021-05,166805.0,LA NORIA,2020-06
613,4,ROBO A CUENTAHABIENTE C.V.,2021-05,62180.0,LA RAZA,2020-06
614,10,ROBO A CUENTAHABIENTE C.V.,2021-05,92638.0,LINDAVISTA,2020-06
615,8,ROBO A CUENTAHABIENTE C.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
616,1,ROBO A CUENTAHABIENTE C.V.,2021-05,64875.0,MILPA ALTA,2020-06
617,3,ROBO A CUENTAHABIENTE C.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
618,8,ROBO A CUENTAHABIENTE C.V.,2021-05,160243.0,MIXQUIC,2020-06
619,13,ROBO A CUENTAHABIENTE C.V.,2021-05,121359.0,MOCTEZUMA,2020-06
620,0,ROBO A CUENTAHABIENTE C.V.,2021-05,35662.0,MORELOS,2020-06
621,6,ROBO A CUENTAHABIENTE C.V.,2021-05,67270.0,NAPOLES,2020-06
622,4,ROBO A CUENTAHABIENTE C.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
623,3,ROBO A CUENTAHABIENTE C.V.,2021-05,42255.0,NATIVITAS,2020-06
624,10,ROBO A CUENTAHABIENTE C.V.,2021-05,,NO ESPECIFICADO,2020-06
625,7,ROBO A CUENTAHABIENTE C.V.,2021-05,218084.0,OASIS,2020-06
626,0,ROBO A CUENTAHABIENTE C.V.,2021-05,177697.0,PADIERNA,2020-06
627,5,ROBO A CUENTAHABIENTE C.V.,2021-05,150298.0,PANTITLAN,2020-06
628,15,ROBO A CUENTAHABIENTE C.V.,2021-05,263257.0,PLATEROS,2020-06
629,6,ROBO A CUENTAHABIENTE C.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
630,4,ROBO A CUENTAHABIENTE C.V.,2021-05,78265.0,PORTALES,2020-06
631,4,ROBO A CUENTAHABIENTE C.V.,2021-05,207608.0,PRADERA,2020-06
632,0,ROBO A CUENTAHABIENTE C.V.,2021-05,278219.0,QUETZAL,2020-06
633,7,ROBO A CUENTAHABIENTE C.V.,2021-05,151888.0,QUIROGA,2020-06
634,5,ROBO A CUENTAHABIENTE C.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
635,3,ROBO A CUENTAHABIENTE C.V.,2021-05,70434.0,ROMA,2020-06
636,16,ROBO A CUENTAHABIENTE C.V.,2021-05,47620.0,SAN ANGEL,2020-06
637,2,ROBO A CUENTAHABIENTE C.V.,2021-05,140415.0,SAN JERONIMO,2020-06
638,6,ROBO A CUENTAHABIENTE C.V.,2021-05,193642.0,SANTA CRUZ,2020-06
639,8,ROBO A CUENTAHABIENTE C.V.,2021-05,227160.0,SANTA FE,2020-06
640,5,ROBO A CUENTAHABIENTE C.V.,2021-05,61100.0,SOTELO,2020-06
641,13,ROBO A CUENTAHABIENTE C.V.,2021-05,155668.0,TACUBA,2020-06
642,8,ROBO A CUENTAHABIENTE C.V.,2021-05,73623.0,TACUBAYA,2020-06
643,5,ROBO A CUENTAHABIENTE C.V.,2021-05,115941.0,TAXQUEÑA,2020-06
644,0,ROBO A CUENTAHABIENTE C.V.,2021-05,43804.0,TECOMITL,2020-06
645,2,ROBO A CUENTAHABIENTE C.V.,2021-05,270493.0,TEOTONGO,2020-06
646,8,ROBO A CUENTAHABIENTE C.V.,2021-05,256237.0,TEPEPAN,2020-06
647,6,ROBO A CUENTAHABIENTE C.V.,2021-05,69778.0,TEPEYAC,2020-06
648,10,ROBO A CUENTAHABIENTE C.V.,2021-05,295459.0,TEZONCO,2020-06
649,11,ROBO A CUENTAHABIENTE C.V.,2021-05,128951.0,TICOMAN,2020-06
650,6,ROBO A CUENTAHABIENTE C.V.,2021-05,124003.0,TLACOTAL,2020-06
651,0,ROBO A CUENTAHABIENTE C.V.,2021-05,96337.0,TLATELOLCO,2020-06
652,10,ROBO A CUENTAHABIENTE C.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
653,4,ROBO A CUENTAHABIENTE C.V.,2021-05,158714.0,XOTEPINGO,2020-06
654,1,ROBO A CUENTAHABIENTE C.V.,2021-05,185225.0,ZAPOTITLA,2020-06
655,2,ROBO A CUENTAHABIENTE C.V.,2021-05,34276.0,ZARAGOZA,2020-06
656,169,ROBO A NEGOCIO C.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
657,57,ROBO A NEGOCIO C.V.,2021-05,190052.0,ALPES,2020-06
658,16,ROBO A NEGOCIO C.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
659,46,ROBO A NEGOCIO C.V.,2021-05,147265.0,ARAGON,2020-06
660,22,ROBO A NEGOCIO C.V.,2021-05,76922.0,ARENAL,2020-06
661,77,ROBO A NEGOCIO C.V.,2021-05,126770.0,ASTURIAS,2020-06
662,44,ROBO A NEGOCIO C.V.,2021-05,94564.0,BUENAVISTA,2020-06
663,0,ROBO A NEGOCIO C.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
664,57,ROBO A NEGOCIO C.V.,2021-05,117997.0,CHURUBUSCO,2020-06
665,88,ROBO A NEGOCIO C.V.,2021-05,144779.0,CLAVERIA,2020-06
666,31,ROBO A NEGOCIO C.V.,2021-05,93641.0,COAPA,2020-06
667,14,ROBO A NEGOCIO C.V.,2021-05,33787.0,CONGRESO,2020-06
668,36,ROBO A NEGOCIO C.V.,2021-05,67697.0,CONSULADO,2020-06
669,21,ROBO A NEGOCIO C.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
670,18,ROBO A NEGOCIO C.V.,2021-05,65669.0,COYOACAN,2020-06
671,12,ROBO A NEGOCIO C.V.,2021-05,101270.0,CUAJIMALPA,2020-06
672,34,ROBO A NEGOCIO C.V.,2021-05,280497.0,CUAUTEPEC,2020-06
673,58,ROBO A NEGOCIO C.V.,2021-05,93702.0,CUCHILLA,2020-06
674,37,ROBO A NEGOCIO C.V.,2021-05,70802.0,CUITLAHUAC,2020-06
675,23,ROBO A NEGOCIO C.V.,2021-05,150082.0,CULHUACAN,2020-06
676,26,ROBO A NEGOCIO C.V.,2021-05,83772.0,DEL VALLE,2020-06
677,10,ROBO A NEGOCIO C.V.,2021-05,94133.0,DINAMO,2020-06
678,9,ROBO A NEGOCIO C.V.,2021-05,80579.0,EL YAQUI,2020-06
679,63,ROBO A NEGOCIO C.V.,2021-05,177825.0,ESTRELLA,2020-06
680,35,ROBO A NEGOCIO C.V.,2021-05,187026.0,FUENTE,2020-06
681,35,ROBO A NEGOCIO C.V.,2021-05,95686.0,GRANJAS,2020-06
682,36,ROBO A NEGOCIO C.V.,2021-05,136444.0,HORMIGA,2020-06
683,80,ROBO A NEGOCIO C.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
684,32,ROBO A NEGOCIO C.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
685,29,ROBO A NEGOCIO C.V.,2021-05,166805.0,LA NORIA,2020-06
686,28,ROBO A NEGOCIO C.V.,2021-05,62180.0,LA RAZA,2020-06
687,61,ROBO A NEGOCIO C.V.,2021-05,92638.0,LINDAVISTA,2020-06
688,38,ROBO A NEGOCIO C.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
689,5,ROBO A NEGOCIO C.V.,2021-05,64875.0,MILPA ALTA,2020-06
690,19,ROBO A NEGOCIO C.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
691,54,ROBO A NEGOCIO C.V.,2021-05,160243.0,MIXQUIC,2020-06
692,78,ROBO A NEGOCIO C.V.,2021-05,121359.0,MOCTEZUMA,2020-06
693,5,ROBO A NEGOCIO C.V.,2021-05,35662.0,MORELOS,2020-06
694,29,ROBO A NEGOCIO C.V.,2021-05,67270.0,NAPOLES,2020-06
695,35,ROBO A NEGOCIO C.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
696,16,ROBO A NEGOCIO C.V.,2021-05,42255.0,NATIVITAS,2020-06
697,6,ROBO A NEGOCIO C.V.,2021-05,,NO ESPECIFICADO,2020-06
698,42,ROBO A NEGOCIO C.V.,2021-05,218084.0,OASIS,2020-06
699,48,ROBO A NEGOCIO C.V.,2021-05,177697.0,PADIERNA,2020-06
700,61,ROBO A NEGOCIO C.V.,2021-05,150298.0,PANTITLAN,2020-06
701,42,ROBO A NEGOCIO C.V.,2021-05,263257.0,PLATEROS,2020-06
702,21,ROBO A NEGOCIO C.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
703,27,ROBO A NEGOCIO C.V.,2021-05,78265.0,PORTALES,2020-06
704,65,ROBO A NEGOCIO C.V.,2021-05,207608.0,PRADERA,2020-06
705,61,ROBO A NEGOCIO C.V.,2021-05,278219.0,QUETZAL,2020-06
706,41,ROBO A NEGOCIO C.V.,2021-05,151888.0,QUIROGA,2020-06
